id,snapshot_id,keyword,col,table
2324930356201915627,3,composition,Answer,conversation
2324930356201915627,3,composition,ListOfCode,conversation
7755632991764730792,9, functionality,Answer,conversation
7755632991764730792,9, performance,Answer,conversation
7755632991764730792,9, flexibility,Answer,conversation
5391129879788419000,9, usability,Answer,conversation
5391129879788419000,9, reusability,Answer,conversation
4320367435670945903,6,complexity,Answer,conversation
2538956782968885952,5, flexibility,Answer,conversation
4897301293004469009,9, functionality,Answer,conversation
4897301293004469009,9, usability,Answer,conversation
4897301293004469009,9, correctness,Answer,conversation
4897301293004469009,9, reusability,Answer,conversation
4897301293004469009,9, modularity,Answer,conversation
4897301293004469009,9, interoperability,Answer,conversation
-8888756317266630088,9, data class,Prompt,conversation
-8888756317266630088,9, stability,Prompt,conversation
-8888756317266630088,9, simplicity,Prompt,conversation
829647303274851005,9, functionality,Prompt,conversation
829647303274851005,9, functionality,Answer,conversation
5021617480605574411,9, functionality,Answer,conversation
5021617480605574411,9, compatibility,Answer,conversation
-2803449440394691966,5, data class,Prompt,conversation
-2803449440394691966,5, functionality,Answer,conversation
-2803449440394691966,5, data class,Answer,conversation
9186201756755583341,9, flexibility,Answer,conversation
756959030069749592,5, compatibility,Answer,conversation
-8246133506428285036,3, performance,Answer,conversation
-8246133506428285036,3,composition,Answer,conversation
-8246133506428285036,3, stability,Answer,conversation
-2496803154689695022,9, switch statement,Answer,conversation
7564757485636438503,3,composition,Prompt,conversation
7564757485636438503,3,composition,Answer,conversation
7564757485636438503,3, long method,Answer,conversation
7564757485636438503,3,composition,ListOfCode,conversation
2640849286692363303,9, simplicity,Answer,conversation
2640849286692363303,9, simplicity,ListOfCode,conversation
944282263517165660,2,complexity,Answer,conversation
2884678252468782213,1,complexity,Answer,conversation
-4579315378587078936,9, functionality,Answer,conversation
-4546790421310881187,6, data class,Answer,conversation
4474054989847395540,3,composition,Answer,conversation
4474054989847395540,3, stability,Answer,conversation
4474054989847395540,3, efficiency,Answer,conversation
2047501143805057052,9, functionality,Answer,conversation
3935708556842469031,9, readability,Answer,conversation
3935708556842469031,9, usability,Answer,conversation
3935708556842469031,9, maintainability,Answer,conversation
3935708556842469031,9, productivity,Answer,conversation
8099033802932239455,9, performance,Prompt,conversation
8099033802932239455,9, performance,Answer,conversation
-3331411838026498204,2, performance,Answer,conversation
3265706949129369412,2, adaptability,Answer,conversation
-1466742787708520903,9, usability,Prompt,conversation
-1466742787708520903,9, usability,ListOfCode,conversation
8177908671838497272,9, compatibility,Answer,conversation
-4344613590804879965,3, performance,Answer,conversation
-6639927900016066908,6,complexity,Answer,conversation
-6639927900016066908,6, long method,Answer,conversation
-1008177757345223723,2, functionality,Answer,conversation
729184198879777151,6, stability,Answer,conversation
-2028435958085670827,7, performance,Answer,conversation
-2028435958085670827,7, compatibility,Answer,conversation
-2028435958085670827,7, accessibility,Answer,conversation
-2028435958085670827,7, scalability,Answer,conversation
-3938147996995586,4, functionality,Answer,conversation
-3938147996995586,4, maintainability,Answer,conversation
-7978088782627372611,6, flexibility,Answer,conversation
-3319295841831943344,6, correctness,Answer,conversation
-3174424567282768482,7,composition,Answer,conversation
326251718449453282,6, accessibility,Answer,conversation
780709920991010397,7, functionality,Answer,conversation
1890794711352048864,7,composition,Prompt,conversation
1890794711352048864,7,composition,Answer,conversation
4672903260658292164,7, functionality,Answer,conversation
4672903260658292164,7, performance,Answer,conversation
-3932505890077934554,7, performance,Prompt,conversation
-3932505890077934554,7, performance,Answer,conversation
-7754258460135174431,6, compatibility,Answer,conversation
-8026121985186142644,7, flexibility,Answer,conversation
-8417887054088590645,8, functionality,Answer,conversation
-6885672914205392329,7, data class,Prompt,conversation
2535762354042816231,7, robustness,Answer,conversation
6317113562639925319,7, readability,Answer,conversation
6317113562639925319,7, maintainability,Answer,conversation
8543879514270599930,7, performance,Prompt,conversation
8543879514270599930,7,complexity,Prompt,conversation
-317659700569827412,6, readability,Answer,conversation
6086823217650306598,7, simplicity,Prompt,conversation
2487220694428987073,6, functionality,Answer,conversation
3784300118989909830,7, performance,Answer,conversation
3784300118989909830,7, stability,Answer,conversation
3784300118989909830,7, scalability,Answer,conversation
-5983885633290777245,7, functionality,Answer,conversation
-5983885633290777245,7, performance,Answer,conversation
-2496803154689695022,7, switch statement,Answer,conversation
5021617480605574411,7, functionality,Answer,conversation
5021617480605574411,7, compatibility,Answer,conversation
3520418456068105809,7, functionality,Answer,conversation
-8432822319495526651,7, long method,Answer,conversation
-9084565594087745952,9, functionality,Answer,conversation
-9084565594087745952,9, correctness,Answer,conversation
-7505192730648015421,9, functionality,Answer,conversation
-7610093987161603225,9,complexity,Answer,conversation
-7610093987161603225,9, long method,Answer,conversation
-8888756317266630088,7, data class,Prompt,conversation
-8888756317266630088,7, stability,Prompt,conversation
-8888756317266630088,7, simplicity,Prompt,conversation
-2940957297407945579,7,complexity,Answer,conversation
-2940957297407945579,7, efficiency,Answer,conversation
-2940957297407945579,7, accessibility,Answer,conversation
-2940957297407945579,7, scalability,Answer,conversation
1222912167723460594,7, performance,Answer,conversation
-2088149813831592057,7,complexity,Answer,conversation
2588689570789898382,9, functionality,Answer,conversation
-4578704252969270410,7, performance,Answer,conversation
-4578704252969270410,7, correctness,Answer,conversation
5917723174997191141,8, configurability,Prompt,conversation
5917723174997191141,8, simplicity,Prompt,conversation
-3822682099775974158,7, performance,Answer,conversation
-3822682099775974158,7, compatibility,Answer,conversation
-3822682099775974158,7, readability,Answer,conversation
-3822682099775974158,7, usability,Answer,conversation
-3822682099775974158,7, reusability,Answer,conversation
-3822682099775974158,7, maintainability,Answer,conversation
-3822682099775974158,7, productivity,Answer,conversation
-6947090831396420245,7, robustness,Answer,conversation
-267610310712522143,7, data class,ListOfCode,conversation
2931567712288244227,7, functionality,Answer,conversation
2931567712288244227,7, performance,Answer,conversation
2931567712288244227,7, compatibility,Answer,conversation
-571262690276208776,7, functionality,Answer,conversation
-7643211113105031359,7, compatibility,Answer,conversation
-7643211113105031359,7, data class,ListOfCode,conversation
4730922294933414253,7,complexity,Answer,conversation
-6046738819546299808,8, readability,Prompt,conversation
-6046738819546299808,8, readability,ListOfCode,conversation
-2447531609235571844,7, flexibility,Answer,conversation
8738361945101599315,7, simplicity,Answer,conversation
1044897125171085804,6, performance,Prompt,conversation
1044897125171085804,6, performance,Answer,conversation
8216093504395161757,7, data class,Prompt,conversation
8216093504395161757,7, long method,Answer,conversation
218999212577448850,7, switch statement,Answer,conversation
1833004220172117497,7, switch statement,Answer,conversation
-6431860058308085797,7,complexity,Prompt,conversation
-6431860058308085797,7, flexibility,Prompt,conversation
-6431860058308085797,7,complexity,Answer,conversation
-6431860058308085797,7, flexibility,Answer,conversation
-6737418206084585514,6, data class,Answer,conversation
-729032236547568307,7,complexity,Prompt,conversation
-729032236547568307,7,complexity,Answer,conversation
3803482647500331956,7, functionality,Answer,conversation
3803482647500331956,7, simplicity,Answer,conversation
7951561331199840335,7,complexity,Prompt,conversation
7951561331199840335,7,complexity,Answer,conversation
-8038013687063662665,7,complexity,Answer,conversation
-8038013687063662665,7, long method,Answer,conversation
-7556791102354743417,7, performance,Answer,conversation
-7556791102354743417,7, productivity,Answer,conversation
-2040761338765933422,7, data class,Answer,conversation
-2040761338765933422,7, data class,ListOfCode,conversation
-836492524946966413,7, stability,Answer,conversation
-836492524946966413,7, correctness,Answer,conversation
-836492524946966413,7, reliability,Answer,conversation
-836492524946966413,7, maintainability,Answer,conversation
3618987473674137395,7, compatibility,Answer,conversation
7952589536544861856,7, functionality,Answer,conversation
7952589536544861856,7, robustness,Answer,conversation
7952589536544861856,7, reliability,Answer,conversation
-4721992999666257535,7, performance,Answer,conversation
-4721992999666257535,7, correctness,Answer,conversation
7320115226249257828,7,complexity,Answer,conversation
7320115226249257828,7, flexibility,Answer,conversation
-8497735351012157800,7, stability,Answer,conversation
8177908671838497272,7, compatibility,Answer,conversation
4962481582705746884,7, performance,Answer,conversation
4962481582705746884,7,complexity,Answer,conversation
-6225124528424077957,6, readability,Answer,conversation
-4687686013586972196,7, performance,ListOfCode,conversation
-8030189617402281352,8, duplicate code,Answer,conversation
-4579315378587078936,7, functionality,Answer,conversation
4208888545849970418,8, functionality,Prompt,conversation
336927413816451625,7,inheritance,Answer,conversation
336927413816451625,7,abstraction,Answer,conversation
336927413816451625,7, readability,Answer,conversation
336927413816451625,7,encapsulation,Answer,conversation
336927413816451625,7, usability,Answer,conversation
336927413816451625,7,polymorphism,Answer,conversation
336927413816451625,7, reusability,Answer,conversation
336927413816451625,7, modularity,Answer,conversation
336927413816451625,7, maintainability,Answer,conversation
7574343201140346334,7, performance,Answer,conversation
5929971820883967244,7, performance,Answer,conversation
5929971820883967244,7,complexity,Answer,conversation
5929971820883967244,7, simplicity,Answer,conversation
-2036449477226048229,7, performance,Prompt,conversation
-6581558912228715974,6, data class,Prompt,conversation
-6581558912228715974,6, extensibility,Answer,conversation
-6581558912228715974,6, data class,ListOfCode,conversation
-1335962712934581117,7, productivity,Answer,conversation
-7620758786901607131,7,complexity,Answer,conversation
-9129091715991680128,7, performance,Answer,conversation
-9129091715991680128,7, productivity,Answer,conversation
1056386432612087262,7,complexity,Answer,conversation
1056386432612087262,7, long method,Answer,conversation
-432974697219484536,7, data class,ListOfCode,conversation
-8119666344384021592,7, flexibility,Answer,conversation
-2221046400757051474,7, functionality,Answer,conversation
140953171743287283,7, performance,Prompt,conversation
7122110420348892412,7, performance,Prompt,conversation
7122110420348892412,7, performance,Answer,conversation
2370854756860801290,7, accuracy,Answer,conversation
-3470460760570582457,6, performance,Prompt,conversation
-3470460760570582457,6, performance,Answer,conversation
8845617027842124173,6, functionality,Prompt,conversation
8845617027842124173,6, functionality,Answer,conversation
-4510475177923594657,7, efficiency,Answer,conversation
-4510475177923594657,7, accessibility,Answer,conversation
5178303819547808342,7, data class,Prompt,conversation
5178303819547808342,7, functionality,Answer,conversation
5178303819547808342,7,complexity,Answer,conversation
5178303819547808342,7, data class,ListOfCode,conversation
5656988382678563855,7, simplicity,ListOfCode,conversation
5735992745663755636,7, performance,Answer,conversation
-3152871822578351571,6, functionality,Answer,conversation
-4376432083055337285,7,abstraction,Answer,conversation
-7668685088488330255,7, functionality,Answer,conversation
1835278189354879832,7, long method,Answer,conversation
6143408647149484949,7, long method,Answer,conversation
4847083204647193643,6,complexity,Answer,conversation
4847083204647193643,6, stability,Answer,conversation
4847083204647193643,6, reliability,Answer,conversation
1627033477148480912,7, performance,Prompt,conversation
-3938147996995586,6, functionality,Answer,conversation
-3938147996995586,6, maintainability,Answer,conversation
8799818473894856963,8, functionality,Answer,conversation
-4907668543815603201,6, readability,Answer,conversation
-4907668543815603201,6, accessibility,Answer,conversation
-3896342991407659494,7, simplicity,Prompt,conversation
-3896342991407659494,7,complexity,Answer,conversation
-3896342991407659494,7, usability,Answer,conversation
-3896342991407659494,7, simplicity,Answer,conversation
-4330566210351668472,6, performance,Answer,conversation
-4330566210351668472,6, efficiency,Answer,conversation
-4330566210351668472,6, effectiveness,Answer,conversation
4814118745187142536,7, performance,Answer,conversation
1778634538030393828,7, effectiveness,Answer,conversation
-6775475315761526204,7,complexity,Prompt,conversation
-2518435886264399685,7, functionality,Answer,conversation
-6122905173667636106,7, functionality,Answer,conversation
-3789203014882208815,7, productivity,Answer,conversation
456995002913125783,7, efficiency,Prompt,conversation
456995002913125783,7, performance,Answer,conversation
456995002913125783,7, efficiency,Answer,conversation
456995002913125783,7, scalability,Answer,conversation
-3909919406391650863,7, performance,Answer,conversation
-3909919406391650863,7, readability,Answer,conversation
-5472174977023761765,7, productivity,Answer,conversation
-1011510351077816863,6, data class,Answer,conversation
-1011510351077816863,6, readability,Answer,conversation
-4254168654791865934,7,complexity,Answer,conversation
-8883191610089868699,7,composition,Prompt,conversation
7244101589876508924,7, performance,Answer,conversation
-368829551067926050,7, simplicity,Answer,conversation
-3625448806545817833,7,inheritance,Answer,conversation
-3625448806545817833,7, performance,Answer,conversation
-3625448806545817833,7, readability,Answer,conversation
-3625448806545817833,7, maintainability,Answer,conversation
-3625448806545817833,7, productivity,Answer,conversation
-2494456754716905447,6,inheritance,Prompt,conversation
-2494456754716905447,6,inheritance,Answer,conversation
-2494456754716905447,6, data class,ListOfCode,conversation
-8855546689068592479,7, performance,Answer,conversation
-8855546689068592479,7,complexity,Answer,conversation
7330391699014619077,9, duplicate code,Prompt,conversation
7330391699014619077,9, dead code,Prompt,conversation
3441609522328373289,7,composition,Answer,conversation
3441609522328373289,7, simplicity,Answer,conversation
-2793530617720883287,7,design size,Prompt,conversation
-2793530617720883287,7, performance,Answer,conversation
-2793530617720883287,7,design size,Answer,conversation
-8443343828507773220,7, flexibility,Answer,conversation
-8443343828507773220,7, scalability,Answer,conversation
8845617027842124173,4, functionality,Prompt,conversation
8845617027842124173,4, functionality,Answer,conversation
8099033802932239455,7, performance,Prompt,conversation
8099033802932239455,7, performance,Answer,conversation
-8018771777509113088,6,encapsulation,Answer,conversation
-8018771777509113088,6, usability,Answer,conversation
-8018771777509113088,6, reusability,Answer,conversation
-8018771777509113088,6, maintainability,Answer,conversation
2847577914973093438,7, functionality,Answer,conversation
2847577914973093438,7,abstraction,Answer,conversation
1044897125171085804,4, performance,Prompt,conversation
1044897125171085804,4, performance,Answer,conversation
-1326274727182619299,7, functionality,Answer,conversation
-1326274727182619299,7, performance,Answer,conversation
-1326274727182619299,7,complexity,Answer,conversation
-4941875714942863554,8, data class,Prompt,conversation
1264680110257135260,7, performance,Answer,conversation
1264680110257135260,7, scalability,Answer,conversation
-336244814663878733,6, duplicate code,Answer,conversation
8968704986174298536,6,inheritance,Prompt,conversation
8968704986174298536,6,inheritance,Answer,conversation
-1424418605636350280,7, performance,Prompt,conversation
-1424418605636350280,7, efficiency,Prompt,conversation
-1424418605636350280,7, scalability,Prompt,conversation
-530294701933632222,7, performance,Prompt,conversation
-530294701933632222,7, flexibility,Prompt,conversation
1065556255937641839,7, performance,Answer,conversation
4186863791776910118,7, compatibility,Answer,conversation
-1728764353329284858,7, functionality,Answer,conversation
7416022867129817726,8, configurability,ListOfCode,conversation
7416022867129817726,8, simplicity,ListOfCode,conversation
2784751281603723497,6, readability,Answer,conversation
2784751281603723497,6, accessibility,Answer,conversation
-7977339278954519231,8, data class,Prompt,conversation
-6507178034782271122,8, manageability,ListOfCode,conversation
2477872546723579914,7, performance,Answer,conversation
2477872546723579914,7, productivity,Answer,conversation
-4339791446017684176,7,composition,Prompt,conversation
-167273251804717943,7, functionality,Answer,conversation
-8578758476233565808,7, performance,Answer,conversation
-8578758476233565808,7, compatibility,Answer,conversation
-5752933964999465295,7, performance,Answer,conversation
-7056316030591815857,9, efficiency,Answer,conversation
2884678252468782213,6,complexity,Answer,conversation
-4129511362950381563,7, performance,Prompt,conversation
-4129511362950381563,7, performance,Answer,conversation
-4129511362950381563,7,complexity,Answer,conversation
-4129511362950381563,7,design size,Answer,conversation
-2648076777417991343,7, performance,Answer,conversation
-2648076777417991343,7, long method,Answer,conversation
3458702347412320158,7, accuracy,Answer,conversation
-3317216294660395972,7, functionality,Answer,conversation
-3317216294660395972,7, stability,Answer,conversation
1573393270351477101,8, configurability,ListOfCode,conversation
1573393270351477101,8, simplicity,ListOfCode,conversation
-5386672168116260656,7, stability,Answer,conversation
-5373221925141873451,9, flexibility,Answer,conversation
3528787206804999914,7, functionality,Answer,conversation
4410802130009651619,7, functionality,Answer,conversation
6101140482072645887,7, performance,Answer,conversation
6101140482072645887,7, reliability,Answer,conversation
6009579818251698454,7,complexity,Prompt,conversation
2640849286692363303,7, simplicity,Answer,conversation
2640849286692363303,7, simplicity,ListOfCode,conversation
-3108219172494339130,6, performance,Prompt,conversation
-3108219172494339130,6, performance,Answer,conversation
-3108219172494339130,6,complexity,Answer,conversation
1024419113344710205,7, performance,Answer,conversation
-234702918351175663,7, functionality,Answer,conversation
-234702918351175663,7, performance,Answer,conversation
-234702918351175663,7, stability,Answer,conversation
-234702918351175663,7, usability,Answer,conversation
-234702918351175663,7,design size,Answer,conversation
-234702918351175663,7, efficiency,Answer,conversation
-234702918351175663,7, reliability,Answer,conversation
7302766250984588803,8, manageability,ListOfCode,conversation
-4739751002317838743,7,complexity,Answer,conversation
4467567987556614748,6, functionality,Answer,conversation
8328083433832519355,8, performance,Answer,conversation
8328083433832519355,8,coupling,Answer,conversation
8328083433832519355,8, scalability,Answer,conversation
-6311757329430993650,8, data class,Answer,conversation
3039679953165733838,5, flexibility,Answer,conversation
-4600325361904186346,5,coupling,Answer,conversation
-6405664623440423263,8, functionality,Answer,conversation
-3547981731022184757,8,coupling,Answer,conversation
571841783887056125,6, functionality,Answer,conversation
-6535490336538657833,8, duplicate code,Answer,conversation
-6535490336538657833,8,complexity,Answer,conversation
-6535490336538657833,8, readability,Answer,conversation
-6535490336538657833,8, usability,Answer,conversation
-6535490336538657833,8, simplicity,Answer,conversation
-6535490336538657833,8, reusability,Answer,conversation
-6535490336538657833,8, maintainability,Answer,conversation
-5561934781803559510,8, dead code,Answer,conversation
-5561934781803559510,8, efficiency,Answer,conversation
-5561934781803559510,8, effectiveness,Answer,conversation
-5561934781803559510,8, adaptability,Answer,conversation
4463932342919013893,5, compatibility,Answer,conversation
-1493486418076997207,5, performance,Answer,conversation
-6491488209089556555,5, accuracy,Answer,conversation
-1504878740496717476,5, performance,Answer,conversation
-3029702447258486398,5,complexity,Answer,conversation
7686257141420462488,5, functionality,Answer,conversation
7686257141420462488,5,abstraction,Answer,conversation
7686257141420462488,5, performance,Answer,conversation
7686257141420462488,5,design size,Answer,conversation
7686257141420462488,5, flexibility,Answer,conversation
7686257141420462488,5, robustness,Answer,conversation
7686257141420462488,5, simplicity,Answer,conversation
7686257141420462488,5, maintainability,Answer,conversation
7686257141420462488,5, traceability,Answer,conversation
-6884836843421256682,8, performance,Prompt,conversation
-6884836843421256682,8, performance,Answer,conversation
-6884836843421256682,8, readability,Answer,conversation
-5049680255904501736,8, flexibility,Answer,conversation
7792407431458197303,5, performance,Answer,conversation
71753682133505743,8, performance,Answer,conversation
-2579078891373538314,5, functionality,Answer,conversation
-2579078891373538314,5, flexibility,Answer,conversation
1649945143040942,5, performance,Answer,conversation
9186899156757578242,5, simplicity,Answer,conversation
-5167661881004352871,8, performance,Answer,conversation
-3743005273213624096,5,abstraction,Prompt,conversation
-3743005273213624096,5,composition,Prompt,conversation
-3743005273213624096,5, blob class,Prompt,conversation
-3743005273213624096,5, functionality,Answer,conversation
-3743005273213624096,5,abstraction,Answer,conversation
-3743005273213624096,5, compatibility,Answer,conversation
-3743005273213624096,5,design size,Answer,conversation
-3894086101653581551,5, performance,Answer,conversation
5342832429464033788,5, long method,Answer,conversation
4251582291827582920,5, data class,Prompt,conversation
4251582291827582920,5, functionality,Answer,conversation
-6357598484353769490,7, simplicity,Answer,conversation
2376305368278106141,2, performance,Answer,conversation
2376305368278106141,2, efficiency,Answer,conversation
7224815000272991237,2, performance,Answer,conversation
-9207521693971064241,2, performance,Answer,conversation
-9207521693971064241,2,design size,Answer,conversation
809028994611890800,7, compatibility,Answer,conversation
6035650532225586223,7,design size,Answer,conversation
-7067030076312713829,7,complexity,Answer,conversation
-5273733199388320959,2, functionality,Answer,conversation
-4909997875334232783,2, functionality,Answer,conversation
4365464856507358678,7,design size,Answer,conversation
7533293237901970241,7,design size,Answer,conversation
7732898354383146973,2, performance,Answer,conversation
-2743429465140173860,8, performance,Answer,conversation
-462819018327941718,2, data class,Prompt,conversation
-462819018327941718,2, data class,Answer,conversation
-2588301853575632706,8, performance,Prompt,conversation
8571716317499756650,8, performance,Answer,conversation
-3608100270459260057,2,complexity,Answer,conversation
-3608100270459260057,2, flexibility,Answer,conversation
-3004475388563471202,8,complexity,Answer,conversation
-505231945956260383,2,complexity,Prompt,conversation
7904753296433419353,2, performance,Answer,conversation
7904753296433419353,2, efficiency,Answer,conversation
-2120346871836141324,2, compatibility,Answer,conversation
-2126340968356126910,2, simplicity,ListOfCode,conversation
-880414534019997911,7, switch statement,Answer,conversation
-8909268043685200253,2, effectiveness,Answer,conversation
-7930610436068867257,2,complexity,Answer,conversation
-8616235724929682198,2,complexity,Answer,conversation
2832208900075192875,7, simplicity,Answer,conversation
2797300336173526544,8, performance,Answer,conversation
2797300336173526544,8, effectiveness,Answer,conversation
-1551525701758953692,2, performance,Answer,conversation
-1551525701758953692,2,complexity,Answer,conversation
-1551525701758953692,2, simplicity,Answer,conversation
6396335950537577247,2,complexity,Prompt,conversation
6396335950537577247,2, flexibility,Prompt,conversation
6396335950537577247,2,complexity,Answer,conversation
6396335950537577247,2, flexibility,Answer,conversation
-6062665114878330111,2, flexibility,Answer,conversation
1341335287895732000,2, long method,Answer,conversation
7160052383686376429,2,complexity,Answer,conversation
7160052383686376429,2, long method,Answer,conversation
-8910973799691416890,2, flexibility,Answer,conversation
6053987347555924243,2, simplicity,Prompt,conversation
6053987347555924243,2,complexity,Answer,conversation
6053987347555924243,2, usability,Answer,conversation
6053987347555924243,2, simplicity,Answer,conversation
6409527705073219207,8, flexibility,Answer,conversation
6409527705073219207,8, efficiency,Answer,conversation
-1945432499418663638,8,abstraction,Answer,conversation
6696862649236226387,2, performance,Answer,conversation
6696862649236226387,2,complexity,Answer,conversation
5021617480605574411,5, functionality,Answer,conversation
5021617480605574411,5, compatibility,Answer,conversation
-4344613590804879965,9, performance,Answer,conversation
218999212577448850,4, switch statement,Answer,conversation
4988811816095391317,7, performance,Prompt,conversation
4988811816095391317,7, performance,Answer,conversation
218999212577448850,5, switch statement,Answer,conversation
-2496803154689695022,5, switch statement,Answer,conversation
-1728764353329284858,4, functionality,Answer,conversation
-8910973799691416890,9, flexibility,Answer,conversation
-3410614137393780207,9, performance,Answer,conversation
-3410614137393780207,9,design size,Answer,conversation
-3410614137393780207,9, flexibility,Answer,conversation
-4687686013586972196,5, performance,ListOfCode,conversation
-6062665114878330111,9, flexibility,Answer,conversation
-8578758476233565808,9, performance,Answer,conversation
-8578758476233565808,9, compatibility,Answer,conversation
-4721992999666257535,9, performance,Answer,conversation
-4721992999666257535,9, correctness,Answer,conversation
-3747499074589544783,9, long method,Answer,conversation
-8432822319495526651,5, long method,Answer,conversation
-8432822319495526651,4, long method,Answer,conversation
-2869875185969864296,9, compatibility,Prompt,conversation
-2869875185969864296,9, long method,Answer,conversation
-2518435886264399685,5, functionality,Answer,conversation
963728103156837295,9, data class,Prompt,conversation
963728103156837295,9, functionality,Answer,conversation
963728103156837295,9, data class,Answer,conversation
-2126340968356126910,9, simplicity,ListOfCode,conversation
-3608100270459260057,9,complexity,Answer,conversation
-3608100270459260057,9, flexibility,Answer,conversation
7952589536544861856,4, functionality,Answer,conversation
7952589536544861856,4, robustness,Answer,conversation
7952589536544861856,4, reliability,Answer,conversation
-1551525701758953692,9, performance,Answer,conversation
-1551525701758953692,9,complexity,Answer,conversation
-1551525701758953692,9, simplicity,Answer,conversation
-267610310712522143,5, data class,ListOfCode,conversation
-8408262625782935965,9, functionality,Answer,conversation
8177908671838497272,4, compatibility,Answer,conversation
-267610310712522143,4, data class,ListOfCode,conversation
2640849286692363303,5, simplicity,Answer,conversation
2640849286692363303,5, simplicity,ListOfCode,conversation
-8030189617402281352,4, duplicate code,Answer,conversation
-2518435886264399685,4, functionality,Answer,conversation
-6021255822041543174,7, accuracy,Answer,conversation
-6021255822041543174,7, productivity,Answer,conversation
-2040761338765933422,4, data class,Answer,conversation
-2040761338765933422,4, data class,ListOfCode,conversation
6086823217650306598,4, simplicity,Prompt,conversation
-2040761338765933422,5, data class,Answer,conversation
-2040761338765933422,5, data class,ListOfCode,conversation
7952589536544861856,5, functionality,Answer,conversation
7952589536544861856,5, robustness,Answer,conversation
7952589536544861856,5, reliability,Answer,conversation
8099033802932239455,4, performance,Prompt,conversation
8099033802932239455,4, performance,Answer,conversation
8099033802932239455,5, performance,Prompt,conversation
8099033802932239455,5, performance,Answer,conversation
-8616235724929682198,9,complexity,Answer,conversation
8648523935617390025,9,complexity,Answer,conversation
8648523935617390025,9, flexibility,Answer,conversation
-7201884316591952880,7, performance,Answer,conversation
-7201884316591952880,7,complexity,Answer,conversation
-1366779436582957378,7, performance,Answer,conversation
-1366779436582957378,7, accuracy,Answer,conversation
2640849286692363303,4, simplicity,Answer,conversation
2640849286692363303,4, simplicity,ListOfCode,conversation
-4687686013586972196,4, performance,ListOfCode,conversation
-8888756317266630088,5, data class,Prompt,conversation
-8888756317266630088,5, stability,Prompt,conversation
-8888756317266630088,5, simplicity,Prompt,conversation
-5273896860208330177,7, performance,Answer,conversation
-5273896860208330177,7,complexity,Answer,conversation
-5273896860208330177,7, accuracy,Answer,conversation
-7930610436068867257,9,complexity,Answer,conversation
-4001096089622689708,9, efficiency,Answer,conversation
2538956782968885952,9, flexibility,Answer,conversation
-5602718703695961476,9, performance,Answer,conversation
-5602718703695961476,9,design size,Answer,conversation
8177908671838497272,5, compatibility,Answer,conversation
1045714430322348286,7, performance,Prompt,conversation
1045714430322348286,7, performance,Answer,conversation
1045714430322348286,7, accuracy,Answer,conversation
6696862649236226387,9, performance,Answer,conversation
6696862649236226387,9,complexity,Answer,conversation
1833004220172117497,9, switch statement,Answer,conversation
1341335287895732000,9, long method,Answer,conversation
-8497735351012157800,9, stability,Answer,conversation
6101140482072645887,5, performance,Answer,conversation
6101140482072645887,5, reliability,Answer,conversation
5021617480605574411,4, functionality,Answer,conversation
5021617480605574411,4, compatibility,Answer,conversation
-1728764353329284858,5, functionality,Answer,conversation
-2496803154689695022,4, switch statement,Answer,conversation
437889853786072089,7, reliability,Answer,conversation
-4578704252969270410,9, performance,Answer,conversation
-4578704252969270410,9, correctness,Answer,conversation
-5824976513709493870,9, functionality,Answer,conversation
-5824976513709493870,9,complexity,Answer,conversation
-3333287829987438567,9, compatibility,Answer,conversation
-2803449440394691966,9, data class,Prompt,conversation
-2803449440394691966,9, functionality,Answer,conversation
-2803449440394691966,9, data class,Answer,conversation
-4579315378587078936,4, functionality,Answer,conversation
6396335950537577247,9,complexity,Prompt,conversation
6396335950537577247,9, flexibility,Prompt,conversation
6396335950537577247,9,complexity,Answer,conversation
6396335950537577247,9, flexibility,Answer,conversation
-4579315378587078936,5, functionality,Answer,conversation
4672903260658292164,9, functionality,Answer,conversation
4672903260658292164,9, performance,Answer,conversation
-5068671177992162132,9, performance,Answer,conversation
6101140482072645887,4, performance,Answer,conversation
6101140482072645887,4, reliability,Answer,conversation
7080953045542614043,7, performance,Answer,conversation
7080953045542614043,7, data class,Answer,conversation
7080953045542614043,7, long method,Answer,conversation
7080953045542614043,7, accuracy,Answer,conversation
5670001171308049105,9, data class,Prompt,conversation
5670001171308049105,9, long method,Answer,conversation
7048498949701202953,7, functionality,Prompt,conversation
7048498949701202953,7, performance,Prompt,conversation
7160052383686376429,9,complexity,Answer,conversation
7160052383686376429,9, long method,Answer,conversation
-1574605260826274997,9, correctness,Answer,conversation
6086823217650306598,5, simplicity,Prompt,conversation
-4208716229531296974,7, accuracy,Answer,conversation
-8026121985186142644,5, flexibility,Answer,conversation
-8026121985186142644,4, flexibility,Answer,conversation
2783417955134056682,5, functionality,Answer,conversation
326251718449453282,1, accessibility,Answer,conversation
1983661974570416215,2, performance,Answer,conversation
-317659700569827412,1, readability,Answer,conversation
1665847065667221856,2, long method,Prompt,conversation
2370360006647067468,1, functionality,Answer,conversation
-7397628582941465076,7, performance,Answer,conversation
-7397628582941465076,7, accuracy,Answer,conversation
1773003617954424457,2, long method,Prompt,conversation
-2559863048790254771,7, performance,Answer,conversation
-2559863048790254771,7, accuracy,Answer,conversation
-2559863048790254771,7, effectiveness,Answer,conversation
2784751281603723497,1, readability,Answer,conversation
2784751281603723497,1, accessibility,Answer,conversation
